Company,CUSIP,Shares,Value,Discretion
ALLY FINL INC,02005N100,12719675,452693233,DFND
ALLY FINL INC,02005N100,2803875,99789911,DFND
ALLY FINL INC,02005N100,4228200,150481638,DFND
ALLY FINL INC,02005N100,3137000,111645830,DFND
ALLY FINL INC,02005N100,4836250,172122138,DFND
ALLY FINL INC,02005N100,1275000,45377250,DFND
AMAZON COM INC,023135106,7724000,1439212920,DFND
AMAZON COM INC,023135106,2276000,424087080,DFND
AMERICAN EXPRESS CO,025816109,1149942,311864270,DFND
AMERICAN EXPRESS CO,025816109,149061045,40425355404,DFND
AMERICAN EXPRESS CO,025816109,1399713,379602166,DFND
APPLE INC,037833100,692000,161236000,DFND
APPLE INC,037833100,3840000,894720000,DFND
APPLE INC,037833100,34000,7922000,DFND
APPLE INC,037833100,34724000,8090692000,DFND
APPLE INC,037833100,2724000,634692000,DFND
APPLE INC,037833100,15532000,3618956000,DFND
APPLE INC,037833100,61542988,14339516204,DFND
APPLE INC,037833100,7204000,1678532000,DFND
APPLE INC,037833100,14472000,3371976000,DFND
APPLE INC,037833100,152747012,35590053796,DFND
APPLE INC,037833100,2712000,631896000,DFND
APPLE INC,037833100,3776000,879808000,DFND
ATLANTA BRAVES HLDGS INC,047726302,108217,4307037,DFND
ATLANTA BRAVES HLDGS INC,047726302,96867,3855307,DFND
ATLANTA BRAVES HLDGS INC,047726302,14929,594174,DFND
ATLANTA BRAVES HLDGS INC,047726302,3632,144554,DFND
BANK AMER CORP,060505104,3920000,155545600,DFND
BANK AMER CORP,060505104,11900000,472192000,DFND
BANK AMER CORP,060505104,9238500,366583680,DFND
BANK AMER CORP,060505104,140000000,5555200000,DFND
BANK AMER CORP,060505104,6450000,255936000,DFND
BANK AMER CORP,060505104,2100000,83328000,DFND
BANK AMER CORP,060505104,21000000,833280000,DFND
BANK AMER CORP,060505104,311780000,12371430400,DFND
BANK AMER CORP,060505104,560000,22220800,DFND
BANK AMER CORP,060505104,28668366,1137560763,DFND
BANK AMER CORP,060505104,224266441,8898892379,DFND
BANK AMER CORP,060505104,28000000,1111040000,DFND
BANK AMER CORP,060505104,9800000,388864000,DFND
CAPITAL ONE FINL CORP,14040H105,2910078,435725979,DFND
CAPITAL ONE FINL CORP,14040H105,3920291,586985171,DFND
CAPITAL ONE FINL CORP,14040H105,2137000,319973010,DFND
CAPITAL ONE FINL CORP,14040H105,132631,19858840,DFND
CHARTER COMMUNICATIONS INC N,16119P108,2821879,914514546,DFND
CHEVRON CORP NEW,166764100,17564001,2586650427,DFND
CHEVRON CORP NEW,166764100,61400,9042378,DFND
CHEVRON CORP NEW,166764100,2092000,308088840,DFND
CHEVRON CORP NEW,166764100,32517208,4788809222,DFND
CHEVRON CORP NEW,166764100,2858400,420956568,DFND
CHEVRON CORP NEW,166764100,61579525,9068816647,DFND
CHEVRON CORP NEW,166764100,1938000,285409260,DFND
CITIGROUP INC,172967424,3645000,228177000,DFND
CITIGROUP INC,172967424,89000,5571400,DFND
CITIGROUP INC,172967424,28405025,1778154565,DFND
CITIGROUP INC,172967424,5685250,355896650,DFND
CITIGROUP INC,172967424,14407522,901910877,DFND
CITIGROUP INC,172967424,3013000,188613800,DFND
COCA COLA CO,191216100,800000,57488000,DFND
COCA COLA CO,191216100,371471,26693906,DFND
COCA COLA CO,191216100,85000,6108100,DFND
COCA COLA CO,191216100,80283200,5769150752,DFND
COCA COLA CO,191216100,1824000,131072640,DFND
COCA COLA CO,191216100,14411200,1035588832,DFND
COCA COLA CO,191216100,14990400,1077210144,DFND
COCA COLA CO,191216100,282722729,20316455306,DFND
COCA COLA CO,191216100,3552000,255246720,DFND
COCA COLA CO,191216100,960000,68985600,DFND
DAVITA INC,23918K108,17582088,2882231686,DFND
DAVITA INC,23918K108,18513482,3034915104,DFND
DIAGEO P L C,25243Q205,227750,31962435,DFND
DOMINOS PIZZA INC,25754A201,1277256,549398896,DFND
HEICO CORP NEW,422806208,1049687,213884223,DFND
JEFFERIES FINL GROUP INC,47233W109,433558,26685495,DFND
KRAFT HEINZ CO,500754106,325634818,11433038460,DFND
KROGER CO,501044101,16607090,951586257,DFND
KROGER CO,501044101,768531,44036826,DFND
KROGER CO,501044101,5367119,307535919,DFND
KROGER CO,501044101,27257260,1561840998,DFND
LENNAR CORP,526057302,152572,26385802,DFND
LIBERTY MEDIA CORP DEL,531229722,3639582,186819744,DFND
LIBERTY MEDIA CORP DEL,531229722,143157,7348249,DFND
LIBERTY MEDIA CORP DEL,531229722,5529646,283836729,DFND
LIBERTY MEDIA CORP DEL,531229722,162620,8347285,DFND
LIBERTY MEDIA CORP DEL,531229722,1442656,74051532,DFND
LIBERTY MEDIA CORP DEL,531229748,1011698,50089168,DFND
LIBERTY MEDIA CORP DEL,531229748,3284775,162629210,DFND
LIBERTY MEDIA CORP DEL,531229748,233347,11553010,DFND
LIBERTY MEDIA CORP DEL,531229748,456768,22614584,DFND
LIBERTY MEDIA CORP DEL,531229854,3736730,289335004,DFND
LIBERTY MEDIA CORP DEL,531229854,3344800,258987864,DFND
LIBERTY MEDIA CORP DEL,531229854,515501,39915242,DFND
LIBERTY MEDIA CORP DEL,531229854,125420,9711271,DFND
LOUISIANA PAC CORP,546347105,1619884,174072735,DFND
LOUISIANA PAC CORP,546347105,4344909,466903921,DFND
MASTERCARD INC,57636Q104,3986648,1968606782,DFND
MOODYS CORP,615369105,72100,34217939,DFND
MOODYS CORP,615369105,11973928,5682706490,DFND
MOODYS CORP,615369105,12623750,5991105513,DFND
NVR INC,62944T105,11112,109028722,DFND
OCCIDENTAL PETE CORP,674599105,255281524,13157209747,DFND
POOL CORP,73278L105,404057,152248678,DFND
SPDR S&P 500 ETF TR,78462F103,39400,22606144,DFND
SIRIUS XM HOLDINGS INC,829933100,15984890,378042649,DFND
SIRIUS XM HOLDINGS INC,829933100,81498558,1927440897,DFND
SIRIUS XM HOLDINGS INC,829933100,1326491,31371512,DFND
SIRIUS XM HOLDINGS INC,829933100,6345090,150061379,DFND
T-MOBILE US INC,872590104,4672000,964113920,DFND
ULTA BEAUTY INC,90384S303,24203,9417871,DFND
VANGUARD INDEX FDS,922908363,43000,22689810,DFND
VERISIGN INC,92343E102,4910132,932728675,DFND
VERISIGN INC,92343E102,7905481,1501725171,DFND
VISA INC,92826C839,8297460,2281386627,DFND
AON PLC,G0403H108,2304000,797160960,DFND
AON PLC,G0403H108,43806,15156438,DFND
AON PLC,G0403H108,1752194,606241602,DFND
NU HLDGS LTD,G6683N103,86438997,1179892309,DFND
LIBERTY LATIN AMERICA LTD,G9001E102,1005607,9633715,DFND
LIBERTY LATIN AMERICA LTD,G9001E102,1625185,15569272,DFND
LIBERTY LATIN AMERICA LTD,G9001E128,1284020,12185350,DFND
CHUBB LIMITED,H1467J104,27033784,7796272968,DFND
