Company,CUSIP,Shares,Value,Discretion,PutCall
"HDFC Bank, Ltd.",40415F101,3232300,214754012,SOLE,
Hess Corp.,42809H107,45875,7327614,SOLE,
Hewlett Packard Enterprise Co.,42824C109,123883,1911515,SOLE,
"Honda Motor Co., Ltd.",438128308,21020005,570272736,SOLE,
"Honeywell International, Inc.",438516106,8019,1698023,SOLE,
"HP, Inc.",40434L105,33405553,924999763,SOLE,
"Humana, Inc.",444859102,10755215,2845829889,SOLE,
Incyte Corp.,45337C102,14864328,900035060,SOLE,
"Intercorp Financial Services, Inc.",P5626F128,25169,833849,SOLE,
International Business Machines Corp.,459200101,33899,8429325,SOLE,
"International Flavors & Fragrances, Inc.",459506101,33774607,2621247249,SOLE,
"Intuitive Surgical, Inc.",46120E602,500,247635,SOLE,
iShares Russell 1000 Value ETF,464287598,17100,3217536,SOLE,
Itau Unibanco Holding SA,465562106,17493415,96213783,SOLE,
"JD.com, Inc.",47215P106,18062949,742748463,SOLE,
Johnson & Johnson,478160104,21097,3498726,SOLE,
Johnson Controls International PLC,G51502105,70818054,5673234306,SOLE,
"JOYY, Inc.",46591M109,52466,2202523,SOLE,
JPMorgan Chase & Co.,46625H100,277023,67953742,SOLE,
"Juniper Networks, Inc.",48203R104,69575,2517919,SOLE,
Kaspi.KZ JSC,48581R205,6426,596654,SOLE,
Las Vegas Sands Corp.,517834107,23686,914990,SOLE,
"Liberty Global, Ltd.",G61188101,4767561,54874627,SOLE,
"Liberty Global, Ltd.",G61188127,6682068,79984354,SOLE,
Linde PLC,G54950103,1329590,619110288,SOLE,
"Live Nation Entertainment, Inc.",538034109,5800,757364,SOLE,
Lockheed Martin Corp.,539830109,775,346200,SOLE,
Loma Negra Cia Industrial Argentina SA,54150E104,30900,339591,SOLE,
"LPL Financial Holdings, Inc.",50212V100,1523460,498384704,SOLE,
LyondellBasell Industries NV,N53745100,16896032,1189480653,SOLE,
McDonald's Corp.,580135101,6573,2053208,SOLE,
Medtronic PLC,G5960L103,7708833,692715733,SOLE,
"Merck & Co., Inc.",58933Y105,157069,14098513,SOLE,
"Meta Platforms, Inc.",30303M102,3524514,2031388889,SOLE,
"MetLife, Inc.",59156R108,53913177,4328688981,SOLE,
MGM Resorts International,552953101,15500,459420,SOLE,
"Microchip Technology, Inc.",595017104,598973,28996283,SOLE,
Microsoft Corp.,594918104,8880353,3333595713,SOLE,
Molson Coors Beverage Co.,60871R209,14068310,856338030,SOLE,
"Mondelez International, Inc.",609207105,11840,803344,SOLE,
Moody's Corp.,615369105,1566,729271,SOLE,
"Motorola Solutions, Inc.",620076307,11228,4915731,SOLE,
National Energy Services Reunited Corp.,G6375R107,708594,5215252,SOLE,
"NetEase, Inc.",64110W102,2803664,288553099,SOLE,
"Neurocrine Biosciences, Inc.",64125C109,5534624,612129414,SOLE,
News Corp.,65249B109,13846298,376896232,SOLE,
"NextEra Energy, Inc.",65339F101,23600,1673004,SOLE,
Norfolk Southern Corp.,655844108,10666554,2526373315,SOLE,
Novartis AG,66987V109,11818102,1317482011,SOLE,
Nucor Corp.,670346105,6200,746108,SOLE,
"Nutrien, Ltd.",67077M108,12462259,619000405,SOLE,
Occidental Petroleum Corp.,674599105,80839070,3990216495,SOLE,
Otis Worldwide Corp.,68902V107,21710,2240472,SOLE,
Parker-Hannifin Corp.,701094104,2500,1519625,SOLE,
"PayPal Holdings, Inc.",70450Y103,7575,494269,SOLE,
"PepsiCo, Inc.",713448108,3075,461066,SOLE,
Petroleo Brasileiro SA,71654V408,28400,407256,SOLE,
"Pfizer, Inc.",717081103,109710,2780051,SOLE,
"Philip Morris International, Inc.",718172109,17000,2698410,SOLE,
Phillips 66,718546104,2600,321048,SOLE,
"PPG Industries, Inc.",693506107,2200,240570,SOLE,
"Regeneron Pharmaceuticals, Inc.",75886F107,2324085,1474004430,SOLE,
Rio Tinto PLC,767204100,4000,240320,SOLE,
RTX Corp.,75513E101,42353562,5610152823,SOLE,
"S&P Global, Inc.",78409V104,5400,2743740,SOLE,
Sanofi SA,80105N105,73193057,4059286941,SOLE,
SBA Communications Corp.,78410G104,8485264,1866842933,SOLE,
Schlumberger NV,806857108,607409,25389696,SOLE,
Shell PLC,780259305,57463,4210889,SOLE,
State Street Corp.,857477103,7331559,656394477,SOLE,
"Sun Communities, Inc.",866674104,13647820,1755655565,SOLE,
"Suncor Energy, Inc.",867224107,28355454,1097923179,SOLE,
Sunrise Communications AG,867975104,2289925,110580478,SOLE,
"Synopsys, Inc.",871607107,11250,4824563,SOLE,
"Taiwan Semiconductor Manufacturing Co., Ltd.",874039100,107500,17845000,SOLE,
Target Corp.,87612E106,113609,11856235,SOLE,
TC Energy Corp.,87807B107,10486600,495072386,SOLE,
TE Connectivity PLC,G87052109,16022480,2264296874,SOLE,
"Teck Resources, Ltd.",878742204,8483340,309048076,SOLE,
The Allstate Corp.,020002101,2595,537347,SOLE,
The Bank of New York Mellon Corp.,064058100,41976640,3520580797,SOLE,
The Charles Schwab Corp.,808513105,88750655,6947401307,SOLE,
The Cigna Group,125523100,8889733,2924722170,SOLE,
The Coca-Cola Co.,191216100,24635,1764359,SOLE,
"The Gap, Inc.",364760108,28734711,592222394,SOLE,
"The Goldman Sachs Group, Inc.",38141G104,3351539,1830912240,SOLE,
"The Home Depot, Inc.",437076102,23272,8528955,SOLE,
"The PNC Financial Services Group, Inc.",693475105,14200,2495934,SOLE,
The Procter & Gamble Co.,742718109,94376,16083558,SOLE,
"The Travelers Co., Inc.",89417E109,106777,28238245,SOLE,
The Walt Disney Co.,254687106,296378,29252509,SOLE,
"The Williams Co., Inc.",969457100,26259123,1569245190,SOLE,
"Thermo Fisher Scientific, Inc.",883556102,26106,12990346,SOLE,
"T-Mobile U.S., Inc.",872590104,5832553,1555600211,SOLE,
"Trip.com Group, Ltd.",89677Q107,17200,1093576,SOLE,
Truist Financial Corp.,89832Q109,21512,885219,SOLE,
Unilever PLC,904767704,23900,1423245,SOLE,
Union Pacific Corp.,907818108,275962,65193263,SOLE,
"UnitedHealth Group, Inc.",91324P102,4020368,2105667740,SOLE,
"Verizon Communications, Inc.",92343V104,5654,256465,SOLE,
VF Corp.,918204108,40961475,635722092,SOLE,
"Vipshop Holdings, Ltd.",92763W103,118797,1862737,SOLE,
"Visa, Inc.",92826C839,959,336091,SOLE,
Vulcan Materials Co.,929160109,24200,5645860,SOLE,
"Walmart, Inc.",931142103,180285,15827220,SOLE,
Wells Fargo & Co.,949746101,57628115,4137122392,SOLE,
"XP, Inc.",G98239109,42537845,584895369,SOLE,
"Yum China Holdings, Inc.",98850P109,8513162,443195214,SOLE,
"Zimmer Biomet Holdings, Inc.",98956P102,19564454,2214304904,SOLE,
"Zoetis, Inc.",98978V103,1700,279905,SOLE,
