Company,CUSIP,Shares,Value,Discretion,PutCall
AMAZON COM INC,023135106,563100,107135406,SOLE,
DISNEY WALT CO,254687106,6566031,648067260,SOLE,
EXPEDIA GROUP INC,30212P303,1117156,187793924,SOLE,
INSIGHT ENTERPRISES INC,45765U103,4061739,609220233,SOLE,
LIBERTY MEDIA CORP DEL,531229748,1658648,111527492,SOLE,
LIBERTY MEDIA CORP DEL,531229722,3903888,266010928,SOLE,
LIVE NATION ENTERTAINMENT IN,538034109,885266,115598034,SOLE,
META PLATFORMS INC,30303M102,1014874,584932779,SOLE,
NU HLDGS LTD,G6683N103,3416200,34981888,SOLE,
ROBLOX CORP,771049103,8764921,510907245,SOLE,
ROCKET COS INC,77311W101,6728509,81213104,SOLE,
SALESFORCE INC,79466L302,2898509,777843875,SOLE,
TOAST INC,888787108,2597200,86149124,SOLE,
VISA INC,92826C839,1312950,460136457,SOLE,
