Company,CUSIP,Shares,Value,Discretion,PutCall
"Intuitive Surgical, Inc.",46120E602,500,230495,SOLE,
Itau Unibanco Holding SA,465562106,19169381,160639413,SOLE,
JBS NV,N4732M103,44750,803710,SOLE,
"JD.com, Inc.",47215P106,12194648,360595741,SOLE,
Johnson & Johnson,478160104,20947,5120285,SOLE,
Johnson Controls International PLC,G51502105,57506214,7530438723,SOLE,
"JOYY, Inc.",46591M109,42006,2452730,SOLE,
JPMorgan Chase & Co.,46625H100,118455,34844723,SOLE,
Kaspi.KZ JSC,48581R205,210226,15571440,SOLE,
Las Vegas Sands Corp.,517834107,28186,1518662,SOLE,
"Laureate Education, Inc.",518613203,21700,756028,SOLE,
"Liberty Global, Ltd.",G61188127,5255568,61647813,SOLE,
"Liberty Global, Ltd.",G61188101,2139861,25870919,SOLE,
Linde PLC,G54950103,1326590,657670258,SOLE,
"Live Nation Entertainment, Inc.",538034109,1500,228765,SOLE,
Lockheed Martin Corp.,539830109,775,468402,SOLE,
Loma Negra Cia Industrial Argentina SA,54150E104,72182,800498,SOLE,
"LPL Financial Holdings, Inc.",50212V100,4146547,1247405734,SOLE,
LyondellBasell Industries NV,N53745100,16839152,1356562085,SOLE,
McDonald's Corp.,580135101,6425,1996826,SOLE,
Medtronic PLC,G5960L103,7694608,666737783,SOLE,
"MercadoLibre, Inc.",58733R102,1987,3435563,SOLE,
"Merck & Co., Inc.",58933Y105,136050,16365455,SOLE,
"Meta Platforms, Inc.",30303M102,5014319,2868842329,SOLE,
"MetLife, Inc.",59156R108,51114776,3614836959,SOLE,
MGM Resorts International,552953101,6500,240565,SOLE,
"Microchip Technology, Inc.",595017104,6129716,396040951,SOLE,
Microsoft Corp.,594918104,11959935,4427209139,SOLE,
Millicom International Cellular SA,L6388F110,8162432,611692654,SOLE,
Molson Coors Beverage Co.,60871R209,18523049,797602490,SOLE,
"Mondelez International, Inc.",609207105,11840,682458,SOLE,
Moody's Corp.,615369105,1213,529171,SOLE,
"Motorola Solutions, Inc.",620076307,11255,4884332,SOLE,
National Energy Services Reunited Corp.,G6375R107,1599994,34351871,SOLE,
"NetEase, Inc.",64110W102,2156976,241451893,SOLE,
"Neurocrine Biosciences, Inc.",64125C109,5461037,719437014,SOLE,
News Corp.,65249B109,12256246,305548213,SOLE,
"NextEra Energy, Inc.",65339F101,23600,2191968,SOLE,
Norfolk Southern Corp.,655844108,6257750,1795974250,SOLE,
Novartis AG,66987V109,6967383,1064267753,SOLE,
Nucor Corp.,670346105,6200,1048420,SOLE,
NVIDIA Corp.,67066G104,3400,592960,SOLE,
Occidental Petroleum Corp.,674599105,74085572,4815562180,SOLE,
Otis Worldwide Corp.,68902V107,6010,463251,SOLE,
Parker-Hannifin Corp.,701094104,2500,2238100,SOLE,
"PDD Holdings, Inc.",722304102,4537600,463651968,SOLE,
"PepsiCo, Inc.",713448108,3075,477517,SOLE,
Petroleo Brasileiro SA - Petrobras,71654V408,31200,647400,SOLE,
"Pfizer, Inc.",717081103,88564,2486877,SOLE,
"Philip Morris International, Inc.",718172109,16500,2728110,SOLE,
Phillips 66,718546104,2600,473668,SOLE,
"PPG Industries, Inc.",693506107,2200,235136,SOLE,
"PriceSmart, Inc.",741511109,6156,926478,SOLE,
Ralliant Corp.,750940108,13747551,571760646,SOLE,
"Regeneron Pharmaceuticals, Inc.",75886F107,4458238,3444613008,SOLE,
Rio Tinto PLC,767204100,3000,279870,SOLE,
RTX Corp.,75513E101,35473379,6842814809,SOLE,
"S&P Global, Inc.",78409V104,5400,2296836,SOLE,
Sanofi SA,80105N105,29504632,1421533170,SOLE,
SBA Communications Corp.,78410G104,12080284,2079137679,SOLE,
Shell PLC,780259305,54994,5114442,SOLE,
"SLB, Ltd.",806857108,109824,5643855,SOLE,
State Street Corp.,857477103,3499879,442944686,SOLE,
"Sun Communities, Inc.",866674104,14266030,1796949139,SOLE,
"Suncor Energy, Inc.",867224107,26262454,1736210834,SOLE,
"Synopsys, Inc.",871607107,10200,4044096,SOLE,
"Taiwan Semiconductor Manufacturing Co., Ltd.",874039100,107800,36431010,SOLE,
Target Corp.,87612E106,96664,11715677,SOLE,
TC Energy Corp.,87807B107,8892400,556664240,SOLE,
TE Connectivity PLC,G87052109,14688950,3070284329,SOLE,
"Teledyne Technologies, Inc.",879360105,1604265,970596368,SOLE,
The Allstate Corp.,020002101,2595,538047,SOLE,
The Bank of New York Mellon Corp.,064058100,23401794,2776154822,SOLE,
The Charles Schwab Corp.,808513105,75002881,7048770797,SOLE,
The Cigna Group,125523100,11555787,3082506193,SOLE,
The Coca-Cola Co.,191216100,24000,1825200,SOLE,
"The Goldman Sachs Group, Inc.",38141G104,1380455,1167851125,SOLE,
"The Home Depot, Inc.",437076102,22447,7382594,SOLE,
"The PNC Financial Services Group, Inc.",693475105,14000,2913260,SOLE,
The Procter & Gamble Co.,742718109,90756,13108797,SOLE,
"The Travelers Co., Inc.",89417E109,92776,27060904,SOLE,
The Walt Disney Co.,254687106,266866,25720545,SOLE,
"The Williams Co., Inc.",969457100,966347,70330735,SOLE,
"Thermo Fisher Scientific, Inc.",883556102,25741,12652474,SOLE,
"T-Mobile U.S., Inc.",872590104,6157799,1293322524,SOLE,
TransUnion,89400J107,16189511,1120152266,SOLE,
"Trip.com Group, Ltd.",89677Q107,49250,2452158,SOLE,
Truist Financial Corp.,89832Q109,19151,880371,SOLE,
Unilever PLC,904767803,5243,298694,SOLE,
Union Pacific Corp.,907818108,260952,63312174,SOLE,
"UnitedHealth Group, Inc.",91324P102,9466756,2561609506,SOLE,
"Verizon Communications, Inc.",92343V104,5500,276100,SOLE,
VF Corp.,918204108,33024625,561088379,SOLE,
"Vipshop Holdings, Ltd.",92763W103,190797,2999329,SOLE,
"Visa, Inc.",92826C839,859,259624,SOLE,
Vulcan Materials Co.,929160109,24000,6535200,SOLE,
"Walmart, Inc.",931142103,174310,21663247,SOLE,
Wells Fargo & Co.,949746101,31168331,2481310848,SOLE,
Willis Towers Watson PLC,G96629103,7332414,2131532750,SOLE,
"XP, Inc.",G98239109,32726688,623116140,SOLE,
"Yum China Holdings, Inc.",98850P109,8351762,407398950,SOLE,
"Zhihu, Inc.",98955N207,481092,1366301,SOLE,
"Zimmer Biomet Holdings, Inc.",98956P102,23542700,2128730934,SOLE,
AstraZeneca PLC,G0593M107,57474,11335022,SOLE,
