Company,CUSIP,Shares,Value,Discretion,PutCall
AMAZON COM INC,023135106,2884600,600775642,SOLE,
BLACKROCK INC,09290D101,546100,525189831,SOLE,
CBRE GROUP INC,12504L109,234591,31777697,SOLE,
DISNEY WALT CO,254687106,400231,38574264,SOLE,
KKR & CO INC,48251W104,3279700,303372250,SOLE,
LIBERTY LIVE HOLDINGS INC,530909100,1777075,162851153,SOLE,
LIBERTY LIVE HOLDINGS INC,530909308,3561208,335145285,SOLE,
LIVE NATION ENTERTAINMENT IN,538034109,624666,95267812,SOLE,
META PLATFORMS INC,30303M102,915674,523884566,SOLE,
MONGODB INC,60937P106,1037800,254022306,SOLE,
ROBLOX CORP,771049103,5848621,330798004,SOLE,
ROCKET COS INC,77311W101,28214724,402059817,SOLE,
SALESFORCE INC,79466L302,2994509,558984995,SOLE,
SIMPSON MFG INC,829073105,1398042,239931968,SOLE,
SPOTIFY TECHNOLOGY S A,L8681T102,358500,173840235,SOLE,
TOAST INC,888787108,12895438,341858061,SOLE,
VISA INC,92826C839,2316250,700063400,SOLE,
WIX COM LTD,M98068105,1099370,94069243,SOLE,
