Company,CUSIP,Shares,Value,Discretion,PutCall
AERSALE CORPORATION,00810F106,208726,1298276,SOLE,
ALLEGIANT TRAVEL CO,01748X102,34186,2770433,SOLE,
ALPHABET INC,02079K107,1333157,382429417,SOLE,
ALPHABET INC,02079K305,1683493,484105247,SOLE,
AMAZON COM INC,023135106,1416219,294955931,SOLE,
ANALOG DEVICES INC,032654105,1723135,548198169,SOLE,
AVANTOR INC,05352A100,8089023,63417940,SOLE,
BAIDU INC,056752108,3421,381168,SOLE,
BAXTER INTL INC,071813109,6700925,112575540,SOLE,
BECTON DICKINSON & CO,075887109,1980440,311384581,SOLE,
BIO RAD LABS INC,090572207,407358,113551043,SOLE,
BROADCOM INC,11135F101,62465,19333542,SOLE,
CARLISLE COS INC,142339100,2632,878088,SOLE,
CARMAX INC,143130102,2981709,123979460,SOLE,
CHEVRON CORPORATION,166764100,6144,1271194,SOLE,
CITIGROUP INC,172967424,3175212,360100793,SOLE,
COMCAST CORP NEW,20030N101,8592563,246692484,SOLE,
CORPAY INC,219948106,2147,624756,SOLE,
DELL TECHNOLOGIES INC,24703L202,382985,62859328,SOLE,
DIAGEO PLC,25243Q205,1,74,SOLE,
DISNEY WALT CO,254687106,7872,758703,SOLE,
DOLLAR GEN CORP,256677105,9077,1077712,SOLE,
DOUGLAS EMMETT INC,25960P109,8636970,81360257,SOLE,
EASTERN BANKSHARES INC,27627N105,83,1623,SOLE,
ECHOSTAR CORP,278768106,47066,5510017,SOLE,
ECHOSTAR CORP,278768106,47000,5502290,SOLE,Put
EMERSON ELEC CO,291011104,8426,1103975,SOLE,
ENVISTA HOLDINGS CORPORATION,29415F104,30397,771172,SOLE,
EQUIPMENTSHARE COM INC,29445S100,285714,5819994,SOLE,
META PLATFORMS INC,30303M102,680613,389399116,SOLE,
FERGUSON ENTERPRISES INC,31488V107,816993,190571787,SOLE,
FORTUNE BRANDS INNOVATIONS I,34964C106,3792230,147783203,SOLE,
FRANCO NEV CORP,351858105,6611,1633248,SOLE,
GALLAGHER ARTHUR J & CO,363576109,387687,83965250,SOLE,
WW GRAINGER INC,384802104,669,729752,SOLE,
INTERNATIONAL FLAVORS&FRAGRA,459506101,5409925,392490059,SOLE,
ISHARES TR,46435U473,142,6602,SOLE,
JEFFERIES FINANCIAL GROUP IN,47233W109,2586501,106744896,SOLE,
KINDER MORGAN INC DEL,49456B101,1332715,44685934,SOLE,
LPL FINL HLDGS INC,50212V100,320624,96453318,SOLE,
LIBERTY BROADBAND CORP,530307305,4642610,233523283,SOLE,
MARAVAI LIFESCIENCES HLDGS I,56600D107,884883,2504219,SOLE,
MARSH & MCLENNAN COS INC,571748102,108697,18853495,SOLE,
MARRIOTT INTL INC NEW,571903202,232754,76126851,SOLE,
MCDONALDS CORP,580135101,2142,665712,SOLE,
NCR VOYIX CORPORATION,62886E108,5405082,34214169,SOLE,
NOV INC,62955J103,6320758,118893458,SOLE,
NCR ATLEOS CORPORATION,63001N106,110933,4834460,SOLE,
NETFLIX INC.,64110L106,16400,1576860,SOLE,
OREILLY AUTOMOTIVE INC,67103H107,8355,771250,SOLE,
PG&E CORP,69331C108,1162062,20417429,SOLE,
PAR PAC HOLDINGS INC,69888T207,32651,2045259,SOLE,
PAYPAL HLDGS INC,70450Y103,1391409,62933429,SOLE,
PIONEER BANCORP INC MD,723561106,166974,2324278,SOLE,
PONCE FINANCIAL GROUP INC,732344106,181562,3033901,SOLE,
RESERVOIR MEDIA INC,76119X105,308747,3022633,SOLE,
ROSS STORES INC,778296103,5154,1116511,SOLE,
RUSH ENTERPRISES INC,781846209,129094,8534404,SOLE,
SPDR GOLD TR,78463V107,13995,6021909,SOLE,
SCHEIN HENRY INC,806407102,9914,730662,SOLE,
SCOTTS MIRACLE-GRO CO,810186106,7357,447379,SOLE,
SOUTHERN COPPER CORP,84265V105,7056,1214055,SOLE,
STAGWELL INC,85256A109,1191918,7497164,SOLE,
TESLA INC,88160R101,3000,1115250,SOLE,
THERMO FISHER SCIENTIFIC INC,883556102,221896,109068541,SOLE,
TIDEWATER INC NEW,88642R109,82549,6896969,SOLE,
UBER TECHNOLOGIES INC,90353T100,969817,69758937,SOLE,
UNITI GROUP LLC,912932100,25235,236704,SOLE,
UPWORK INC,91688F104,57081,625608,SOLE,
VAIL RESORTS INC,91879Q109,1176350,150949232,SOLE,
VANGUARD INSTL INDEX FD,922040845,90159,6820528,SOLE,
VANGUARD INTL EQUITY INDEX F,922042742,26390,3650265,SOLE,
VORNADO RLTY TR,929042109,1680601,43678820,SOLE,
WABTEC,929740108,260732,65159534,SOLE,
WATERS CORP,941848103,267472,79653162,SOLE,
WELLS FARGO & CO,949746101,872730,69478035,SOLE,
AON PLC,G0403H108,703258,226997617,SOLE,
ICON PLC,G4705A100,991075,109672359,SOLE,
TE CONNECTIVITY PLC,G87052109,1650857,345062130,SOLE,
AMRIZE LTD,H2927K103,3146383,176260376,SOLE,
ORION S.A.,L72967109,417388,2713022,SOLE,
CNH INDL N V,N20944109,4809255,52901805,SOLE,
MAGNUM ICE CREAM CO NV,N5505D105,2255110,33713894,SOLE,
NXP SEMICONDUCTORS N V,N6596X109,768915,151368607,SOLE,
