Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K305,127237,45470575,SOLE,
AMAZON COM INC,023135106,135440,32280770,SOLE,
APPLE INC,037833100,130682,37814225,SOLE,
BOOKING HOLDINGS INC,09857L108,133351,23768405,SOLE,
CHUBB LIMITED,H1467J104,68039,23183491,SOLE,
COPART INC,217204106,447748,12622016,SOLE,
EDWARDS LIFESCIENCES CORP,28176E108,165208,14944716,SOLE,
META PLATFORMS INC,30303M102,76471,43075494,SOLE,
MICROSOFT CORP,594918104,89518,33391897,SOLE,
MOTOROLA SOLUTIONS INC,620076307,65643,27261012,SOLE,
OLD DOMINION FREIGHT LINE IN,679580100,110288,23888327,SOLE,
OREILLY AUTOMOTIVE INC,67103H107,172645,15898878,SOLE,
PROGRESSIVE CORP,743315103,106261,23212734,SOLE,
S&P GLOBAL INC,78409V104,31339,12763035,SOLE,
TAIWAN SEMICONDUCTOR MANUFAC,874039100,105499,50383055,SOLE,
TOLL BROTHERS INC,889478103,90562,14920143,SOLE,
UNITED RENTALS INC,911363109,16732,18955056,SOLE,
VISA INC,92826C839,89188,30599344,SOLE,
