Company,CUSIP,Shares,Value,Discretion,PutCall
ALLY FINL INC,02005N100,12719675,504589507,DFND,
ALLY FINL INC,02005N100,2803875,111229721,DFND,
ALLY FINL INC,02005N100,4228200,167732694,DFND,
ALLY FINL INC,02005N100,3137000,124444790,DFND,
ALLY FINL INC,02005N100,4836250,191854038,DFND,
ALLY FINL INC,02005N100,1275000,50579250,DFND,
AMAZON COM INC,023135106,7724000,1492663000,DFND,
AMAZON COM INC,023135106,2276000,439837000,DFND,
AMERICAN EXPRESS CO,025816109,1149942,266269070,DFND,
AMERICAN EXPRESS CO,025816109,149061045,34515084970,DFND,
AMERICAN EXPRESS CO,025816109,1399713,324103545,DFND,
APPLE INC,037833100,692000,145749040,DFND,
APPLE INC,037833100,3840000,808780800,DFND,
APPLE INC,037833100,34000,7161080,DFND,
APPLE INC,037833100,50448528,10625468967,DFND,
APPLE INC,037833100,2724000,573728880,DFND,
APPLE INC,037833100,15736207,3314359918,DFND,
APPLE INC,037833100,61542988,12962184133,DFND,
APPLE INC,037833100,7204000,1517306480,DFND,
APPLE INC,037833100,33346210,7023378750,DFND,
APPLE INC,037833100,217944067,45903379392,DFND,
APPLE INC,037833100,2712000,571201440,DFND,
APPLE INC,037833100,3776000,795301120,DFND,
ATLANTA BRAVES HLDGS INC,047726302,108217,4268078,DFND,
ATLANTA BRAVES HLDGS INC,047726302,96867,3820434,DFND,
ATLANTA BRAVES HLDGS INC,047726302,14929,588800,DFND,
ATLANTA BRAVES HLDGS INC,047726302,3632,143246,DFND,
BANK AMER CORP,060505104,3920000,155898400,DFND,
BANK AMER CORP,060505104,11900000,473263000,DFND,
BANK AMER CORP,060505104,17482500,695279025,DFND,
BANK AMER CORP,060505104,140000000,5567800000,DFND,
BANK AMER CORP,060505104,31478000,1251880060,DFND,
BANK AMER CORP,060505104,2100000,83517000,DFND,
BANK AMER CORP,060505104,22751400,904823178,DFND,
BANK AMER CORP,060505104,311780000,12399490600,DFND,
BANK AMER CORP,060505104,11999000,477200230,DFND,
BANK AMER CORP,060505104,39675000,1577874750,DFND,
BANK AMER CORP,060505104,401966106,15986192036,DFND,
BANK AMER CORP,060505104,28000000,1113560000,DFND,
BANK AMER CORP,060505104,9800000,389746000,DFND,
CAPITAL ONE FINL CORP,14040H105,3629130,502453049,DFND,
CAPITAL ONE FINL CORP,14040H105,3920291,542764289,DFND,
CAPITAL ONE FINL CORP,14040H105,2137000,295867650,DFND,
CAPITAL ONE FINL CORP,14040H105,132631,18362762,DFND,
CHARTER COMMUNICATIONS INC N,16119P108,3828941,1144700201,DFND,
CHEVRON CORP NEW,166764100,17564001,2747361036,DFND,
CHEVRON CORP NEW,166764100,61400,9604188,DFND,
CHEVRON CORP NEW,166764100,2092000,327230640,DFND,
CHEVRON CORP NEW,166764100,32517208,5086341675,DFND,
CHEVRON CORP NEW,166764100,2858400,447110928,DFND,
CHEVRON CORP NEW,166764100,61579525,9632269301,DFND,
CHEVRON CORP NEW,166764100,1938000,303141960,DFND,
CITIGROUP INC,172967424,3645000,231311700,DFND,
CITIGROUP INC,172967424,89000,5647940,DFND,
CITIGROUP INC,172967424,28405025,1802582887,DFND,
CITIGROUP INC,172967424,5685250,360785965,DFND,
CITIGROUP INC,172967424,14407522,914301346,DFND,
CITIGROUP INC,172967424,3013000,191204980,DFND,
COCA COLA CO,191216100,800000,50920000,DFND,
COCA COLA CO,191216100,371471,23644129,DFND,
COCA COLA CO,191216100,85000,5410250,DFND,
COCA COLA CO,191216100,80283200,5110025680,DFND,
COCA COLA CO,191216100,1824000,116097600,DFND,
COCA COLA CO,191216100,14411200,917272880,DFND,
COCA COLA CO,191216100,14990400,954138960,DFND,
COCA COLA CO,191216100,282722729,17995301701,DFND,
COCA COLA CO,191216100,3552000,226084800,DFND,
COCA COLA CO,191216100,960000,61104000,DFND,
DAVITA INC,23918K108,17582088,2436349934,DFND,
DAVITA INC,23918K108,18513482,2565413201,DFND,
DIAGEO P L C,25243Q205,227750,28714720,DFND,
FLOOR & DECOR HLDGS INC,339750101,1302870,129518307,DFND,
FLOOR & DECOR HLDGS INC,339750101,1165900,115902119,DFND,
