Company,CUSIP,Shares,Value,Discretion,PutCall
ALPHABET INC,02079K305,1025000,366304250,SOLE,
ALPHABET INC,02079K404,1300000,66157000,SOLE,
ALPHABET INC,02079K602,200000,10060000,SOLE,
AMAZON COM INC,023135106,1750000,417095000,SOLE,
API GROUP CORP,00187Y100,2865000,121332750,SOLE,
APPLIED DIGITAL CORP,038169207,22000,820600,SOLE,
ARES MANAGEMENT CORPORATION,03990B101,375000,41741250,SOLE,
ARS PHARMACEUTICALS INC,82835W108,1000000,8010000,SOLE,
ASML HLDG NV,N07059210,30000,59606160,SOLE,
AURORA INNOVATION INC,051774115,1835000,587384,SOLE,
AURORA INNOVATION INC,051774107,1032463,7041398,SOLE,
BAUSCH PLUS LOMB CORP,071705107,85000,1407600,SOLE,
BLOCK INC,852234103,2558943,194479668,SOLE,
CAPITAL ONE FINL CORP,14040H105,825000,165511500,SOLE,
CARPENTER TECHNOLOGY CORP,144285103,215000,132620600,SOLE,
CORE SCIENTIFIC INC NEW,21874A106,54000,1381860,SOLE,
CRH PLC,G25508105,2195000,234865000,SOLE,
DANAHER CORP DEL,235851102,540000,102859200,SOLE,
EROCK INC,296013105,83030,1203935,SOLE,
FLEX LTD,Y2573F102,1030000,166932100,SOLE,
FLYEXCLUSIVE INC,343928115,367499,77175,SOLE,
FLYEXCLUSIVE INC,343928107,1022000,2044000,SOLE,
HERTZ GLOBAL HLDGS INC,42806J148,3970000,4327300,SOLE,
HUT 8 CORP,44812J104,1315000,151810175,SOLE,
KEYSIGHT TECHNOLOGIES INC,49338L103,585000,204790950,SOLE,
LIVE NATION ENTERTAINMENT IN,538034109,1135000,207829850,SOLE,
MASTEC INC,576323109,290000,120657400,SOLE,
NORFOLK SOUTHN CORP,655844108,600000,188754000,SOLE,
PERFORMANCE FOOD GROUP CO,71377A103,675000,75458250,SOLE,
SOMNIGROUP INTERNATIONAL INC,88023U101,2570769,201548290,SOLE,
SPACE EXPLORATION TECHN CORP,84615Q103,180415,30825707,SOLE,
STATE STR SPDR S&P 500 ETF T,78462F103,40000,28800000,SOLE,Put
STRATA CRITICAL MEDICAL INC,092667104,5000000,26350000,SOLE,
SYSCO CORP,871829107,580000,48157226,SOLE,
TAIWAN SEMICONDUCTOR MANUFAC,874039100,460000,219682200,SOLE,
TELEPHONE & DATA SYS INC,879433829,6275000,232237750,SOLE,
TRANSDIGM GROUP INC,893641100,79000,105231160,SOLE,
TTM TECHNOLOGIES INC,87305R109,505000,94445100,SOLE,
UNION PAC CORP,907818108,350000,95200000,SOLE,
WARNER BROS DISCOVERY INC,934423104,20000000,533200000,SOLE,
WOLFSPEED INC,97785W106,10000,482500,SOLE,
