Company,CUSIP,Shares,Value,Discretion,PutCall
AMAZON COM INC,023135106,3500500,768604785,SOLE,
CBRE GROUP INC,12504L109,234591,36962158,SOLE,
DISNEY WALT CO,254687106,4391931,502876100,SOLE,
INSIGHT ENTERPRISES INC,45765U103,2271739,257637920,SOLE,
LIBERTY MEDIA CORP DEL,531229748,1719548,162153376,SOLE,
LIBERTY MEDIA CORP DEL,531229722,3515888,340935659,SOLE,
LIVE NATION ENTERTAINMENT IN,538034109,640866,104717504,SOLE,
META PLATFORMS INC,30303M102,768674,564498812,SOLE,
MONGODB INC,60937P106,2118200,367192777,SOLE,
MR COOPER GROUP INC,62482R107,904800,190722792,SOLE,
ROBLOX CORP,771049103,4283221,593311773,SOLE,
ROCKET COS INC,77311W101,25395627,492167251,SOLE,
SALESFORCE INC,79466L302,2898509,686946633,SOLE,
SIMPSON MFG INC,829073105,1207942,202281967,SOLE,
TOAST INC,888787108,3397200,124031772,SOLE,
VISA INC,92826C839,1565850,534549873,SOLE,
