Company,CUSIP,Shares,Value,Discretion,PutCall
ACCENTURE PLC IRELAND,G1151C101,1,198,SOLE,
ACCENTURE PLC IRELAND,G1151C101,159399,31607227,DFND,
ACUITY INC,00508Y102,9750,2732145,DFND,
AIR PRODS & CHEMS INC,009158106,75500,21931995,DFND,
AIRBNB INC,009066101,242389,30608884,DFND,
ALLSTATE CORP,020002101,154550,32044397,DFND,
ALPHABET INC,02079K305,72000,20704320,SOLE,
ALPHABET INC,02079K107,297230,85263398,SOLE,
ALPHABET INC,02079K305,500000,143780000,DFND,
ALPHABET INC,02079K107,2452630,703561442,DFND,
AMAZON COM INC,023135106,148432,30913933,SOLE,
AMAZON COM INC,023135106,1882328,392032452,DFND,
AMERICAN EXPRESS CO,025816109,10000,3024800,SOLE,
AMERICAN EXPRESS CO,025816109,480450,145326516,DFND,
ANALOG DEVICES INC,032654105,10000,3181400,SOLE,
ANALOG DEVICES INC,032654105,1013245,322353764,DFND,
AON PLC,G0403H108,1500,484170,SOLE,
AON PLC,G0403H108,134300,43349354,DFND,
APOLLO GLOBAL MGMT INC,03769M106,22500,2506950,SOLE,
APOLLO GLOBAL MGMT INC,03769M106,990000,110305800,DFND,
APPLE INC,037833100,48200,12232678,SOLE,
APPLE INC,037833100,1179090,299241252,DFND,
APPLIED MATLS INC,038222105,36350,12424067,DFND,
ARCHER DANIELS MIDLAND CO,039483102,170727,12410146,SOLE,
ARCHER DANIELS MIDLAND CO,039483102,1335073,97046456,DFND,
BANK NEW YORK MELLON CORP,064058100,124500,14769435,DFND,
BERKLEY W R CORP,084423102,60750,4026510,DFND,
BERKSHIRE HATHAWAY INC DEL,084670108,590,423702600,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670702,1104460,529257232,SOLE,
BERKSHIRE HATHAWAY INC DEL,084670108,524,376305360,DFND,
BERKSHIRE HATHAWAY INC DEL,084670702,427511,204863271,DFND,
BLACKROCK INC,09290D101,12000,11540520,SOLE,
BLACKROCK INC,09290D101,208200,200228023,DFND,
BLACKSTONE INC,09260D107,34500,3967155,SOLE,
BLACKSTONE INC,09260D107,1194500,137355555,DFND,
BROOKFIELD ASSET MANAGMT LTD,113004105,1238500,55051325,SOLE,
BROOKFIELD ASSET MANAGMT LTD,113004105,955453,42469887,DFND,
BROOKFIELD CORP,11271J107,4758206,192564597,SOLE,
BROOKFIELD CORP,11271J107,8315403,336524360,DFND,
BROWN & BROWN INC,115236101,14000,912940,DFND,
BROWN FORMAN CORP,115637100,164600,4409634,SOLE,
BROWN FORMAN CORP,115637209,145400,3844376,SOLE,
BROWN FORMAN CORP,115637100,678400,18174335,DFND,
BROWN FORMAN CORP,115637209,328787,8693128,DFND,
BRUNSWICK CORP,117043109,51250,3728950,DFND,
CANADIAN NATL RY CO,136375102,53500,5498195,DFND,
CANADIAN PACIFIC KANSAS CITY,13646K108,59500,4680270,DFND,
CAPITAL ONE FINL CORP,14040H105,7500,1368225,SOLE,
CAPITAL ONE FINL CORP,14040H105,83500,15232905,DFND,
CARLYLE GROUP INC,14316J108,44500,2153355,SOLE,
CARLYLE GROUP INC,14316J108,1282500,62060175,DFND,
CARMAX INC,143130102,7000,291060,SOLE,
CARMAX INC,143130102,129500,5384610,DFND,
CARRIER GLOBAL CORPORATION,14448C104,54600,3074526,SOLE,
CARRIER GLOBAL CORPORATION,14448C104,180400,10158324,DFND,
CATERPILLAR INC,149123101,10001,7085308,SOLE,
CATERPILLAR INC,149123101,318649,225750071,DFND,
CBOE GLOBAL MKTS INC,12503M108,43700,12282760,DFND,
CISCO SYS INC,17275R102,148000,11483320,SOLE,
CISCO SYS INC,17275R102,207500,16099925,DFND,
CME GROUP INC,12572Q105,49750,14693663,DFND,
COMCAST CORP NEW,20030N101,133100,3821301,SOLE,
COMCAST CORP NEW,20030N101,828780,23794273,DFND,
COMFORT SYS USA INC,199908104,13000,17926870,DFND,
COSTCO WHSL CORP NEW,22160K105,39150,39010235,DFND,
CROWN HLDGS INC,228368106,3000,300750,SOLE,
CROWN HLDGS INC,228368106,217000,21754250,DFND,
CSX CORP,126408103,530000,21756500,DFND,
DEERE & CO,244199105,877900,494521070,DFND,
DIAGEO PLC,25243Q205,585314,43576627,SOLE,
DIAGEO PLC,25243Q205,786894,58584259,DFND,
DISNEY WALT CO,254687106,454237,43779362,SOLE,
DISNEY WALT CO,254687106,1577428,152032512,DFND,
DOLLAR GEN CORP NEW,256677105,3500,415555,SOLE,
DOLLAR GEN CORP NEW,256677105,865750,102790497,DFND,
DOMINOS PIZZA INC,25754A201,5500,1973345,DFND,
EAGLE MATLS INC,26969P108,14750,2794388,DFND,
EASTMAN CHEM CO,277432100,4000,305280,SOLE,
EASTMAN CHEM CO,277432100,70950,5414904,DFND,
ECOLAB INC,278865100,23000,6118460,SOLE,
ECOLAB INC,278865100,251300,66850826,DFND,
ENTERPRISE PRODS PARTNERS L,293792107,202000,7643680,DFND,
EQUIFAX INC,294429105,72850,13118100,DFND,
EXXON MOBIL CORP,30231G102,47000,7974020,DFND,
FACTSET RESH SYS INC,303075105,23000,4990770,SOLE,
FACTSET RESH SYS INC,303075105,112376,24384468,DFND,
FERGUSON ENTERPRISES INC,31488V107,170700,39817482,DFND,
FRANCO NEV CORP,351858105,708500,175034926,DFND,
GENERAL DYNAMICS CORP,369550108,44000,15101680,SOLE,
GENERAL DYNAMICS CORP,369550108,347000,119097339,DFND,
GOLDMAN SACHS GROUP INC,38141G104,23650,20007664,SOLE,
GOLDMAN SACHS GROUP INC,38141G104,335710,284007301,DFND,
GRAHAM HLDGS CO,384637104,5200,5497752,DFND,
HAGERTY INC,405166109,3108000,32727240,SOLE,
