Company,CUSIP,Shares,Value,Discretion,PutCall
BEAM THERAPEUTICS INC,07373V105,9133,221658,SOLE,
BED BATH & BEYOND INC,690370101,15164,148456,SOLE,
BEL FUSE INC,077347300,19539,2755390,SOLE,
BLOOM ENERGY CORP,093712107,131390,11111652,SOLE,
BOSTON SCIENTIFIC CORP,101137107,5598286,546560636,SOLE,
BRIDGEBIO PHARMA INC,10806X102,36164,1878358,SOLE,
BRILLIANT EARTH GROUP INC,109504100,44586,92293,SOLE,
BROADCOM INC,11135F101,4485854,1479928108,SOLE,
BROOKDALE SR LIVING INC,112463104,166855,1413262,SOLE,
BWX TECHNOLOGIES INC,05605H100,36748,6775229,SOLE,
CAMECO CORP,13321L108,38622,3238841,SOLE,
CARPENTER TECHNOLOGY CORP,144285103,6087,1494602,SOLE,
CARVANA CO,146869102,10456,3944421,SOLE,
CAVA GROUP INC,148929102,7922,478568,SOLE,
CECO ENVIRONMENTAL CORP,125141101,60223,3083418,SOLE,
CENTRAL PAC FINL CORP,154760409,17237,522971,SOLE,
CHEESECAKE FACTORY INC,163072101,14226,777309,SOLE,
CHEFS WHSE INC,163086101,9493,553727,SOLE,
CHEWY INC,16679L109,5121,207144,SOLE,
CLEAR SECURE INC,18467V109,28871,963714,SOLE,
COCA COLA CO,191216100,10490,695697,SOLE,
COMMVAULT SYS INC,204166102,10395,1962368,SOLE,
COMPOSECURE INC,20459V105,33395,695284,SOLE,
CONSTELLATION ENERGY CORP,21037T109,4199,1381765,SOLE,
CONSTRUCTION PARTNERS INC,21044C107,10873,1380871,SOLE,
CORCEPT THERAPEUTICS INC,218352102,28363,2357249,SOLE,
CORPORACION AMER ARPTS S A,L1995B107,43651,790956,SOLE,
COSTAR GROUP INC,22160N109,6380909,538357326,SOLE,
CREDO TECHNOLOGY GROUP HOLDI,G25457105,10104,1471243,SOLE,
CURTISS WRIGHT CORP,231561101,1909,1036472,SOLE,
DAVE INC,23834J201,12429,2477721,SOLE,
DLOCAL LTD,G29018101,699379,9987132,SOLE,
DOXIMITY INC,26622P107,7211,527485,SOLE,
E L F BEAUTY INC,26856L103,6478,858205,SOLE,
ELI LILLY & CO,532457108,1622967,1238323946,SOLE,
EMBRAER S.A.,29082A107,19858,1200416,SOLE,
EOS ENERGY ENTERPRISES INC,29415C101,21080,240101,SOLE,
ESQUIRE FINL HLDGS INC,29667J101,11709,1194962,SOLE,
EVERQUOTE INC,30041R108,20871,477320,SOLE,
FIRST SOLAR INC,336433107,11214,2473023,SOLE,
FIRST TR EXCHANGE-TRADED FD,337344105,22529,3179067,SOLE,
FTAI AVIATION LTD,G3730V105,10805,1802922,SOLE,
GARTNER INC,366651107,9284,2440567,SOLE,
GATES INDL CORP PLC,G39108108,19344,480118,SOLE,
GENEDX HOLDINGS CORP,81663L200,68169,7344528,SOLE,
GLOBAL X FDS,37954Y889,30866,2501952,SOLE,
GLOBANT S A,L44385109,135108,7752498,SOLE,
GRAIL INC,384747101,16673,985874,SOLE,
GUARDANT HEALTH INC,40131M109,17271,1079092,SOLE,
GUIDEWIRE SOFTWARE INC,40171V100,902,207334,SOLE,
HCI GROUP INC,40416E103,18168,3486984,SOLE,
HDFC BANK LTD,40415F101,593360,20269165,SOLE,
HIMS & HERS HEALTH INC,433000106,12624,716033,SOLE,
HOWARD HUGHES HOLDINGS INC,44267T102,23823,1957536,SOLE,
HURON CONSULTING GROUP INC,447462102,10298,1511437,SOLE,
ICICI BANK LIMITED,45104G104,224267,6779583,SOLE,
ICON PLC,G4705A100,443461,77605716,SOLE,
IDEXX LABS INC,45168D104,1127147,720123065,SOLE,
IES HLDGS INC,44951W106,12144,4829062,SOLE,
IHEARTMEDIA INC,45174J509,141709,406705,SOLE,
INTUIT,461202103,661727,451899818,SOLE,
INVESCO EXCHANGE TRADED FD T,46137V357,44774,8493628,SOLE,
IRADIMED CORP,46266A109,28459,2025142,SOLE,
IRSA INVERSIONES Y REP S A,450047303,95306,1128423,SOLE,
ISHARES TR,464288240,61612,4005380,SOLE,
ISHARES TR,464287614,227851,106727454,SOLE,
ISHARES TR,46436E718,4972,500680,SOLE,
ISHARES TR,464288513,200000,16238000,SOLE,
ISHARES TR,464288257,190449,26327707,SOLE,
IVANHOE ELECTRIC INC,46578C108,188274,2362839,SOLE,
JOBY AVIATION INC,G65163100,318267,5136829,SOLE,
KAROOOOO LTD,Y4600W108,82608,4718569,SOLE,
KODIAK SCIENCES INC,50015M109,21567,353052,SOLE,
KRATOS DEFENSE & SEC SOLUTIO,50077B207,23719,2167205,SOLE,
LATHAM GROUP INC,51819L107,166689,1268503,SOLE,
LIFE TIME GROUP HOLDINGS INC,53190C102,32740,903624,SOLE,
LIMBACH HLDGS INC,53263P105,15740,1528669,SOLE,
LIQUIDITY SVCS INC,53635B107,40688,1116072,SOLE,
LUXEXPERIENCE BV,55406W103,30504,259284,SOLE,
MAKEMYTRIP LIMITED MAURITIUS,V5633W109,87289,8170212,SOLE,
MASTERCARD INCORPORATED,57636Q104,2741243,1559246649,SOLE,
MCDONALDS CORP,580135101,1659,504154,SOLE,
MEDPACE HLDGS INC,58506Q109,792,407215,SOLE,
MEDTRONIC PLC,G5960L103,124956,11900775,SOLE,
MERCADOLIBRE INC,58733R102,49515,115713979,SOLE,
MERUS N V,N5749R100,11460,1078959,SOLE,
META PLATFORMS INC,30303M102,538,394995,SOLE,
MICROSOFT CORP,594918104,5020158,2600190996,SOLE,
MICROVAST HOLDINGS INC,59516C106,113150,435628,SOLE,
MILLICOM INTL CELLULAR S A,L6388F110,17662,857313,SOLE,
MIRION TECHNOLOGIES INC,60471A101,76119,1770528,SOLE,
MIRUM PHARMACEUTICALS INC,604749101,13339,977882,SOLE,
MODINE MFG CO,607828100,32523,4623470,SOLE,
MONDAY COM LTD,M7S64H106,125811,24368286,SOLE,
MSCI INC,55354G100,1583939,898742807,SOLE,
MUELLER INDS INC,624756102,4977,503224,SOLE,
NAPCO SEC TECHNOLOGIES INC,630402105,12567,539753,SOLE,
NATERA INC,632307104,2926,470998,SOLE,
NATURAL GROCERS BY VITAMIN C,63888U108,14277,571080,SOLE,
NAYAX LTD,M7S750159,9124,434394,SOLE,
NETEASE INC,64110W102,2669,405661,SOLE,
NETFLIX INC,64110L106,478880,574138871,SOLE,
NEWMARK GROUP INC,65158N102,11081,206661,SOLE,
NEXGEN ENERGY LTD,65340P106,12308,110157,SOLE,
NIKE INC,654106103,3509,244710,SOLE,
NLIGHT INC,65487K100,51818,1535367,SOLE,
NRG ENERGY INC,629377508,6009,973158,SOLE,
NU HLDGS LTD,G6683N103,1541162,24674004,SOLE,
NUSCALE PWR CORP,67079K100,83543,3007548,SOLE,
NUTANIX INC,67059N108,8820,656120,SOLE,
NVIDIA CORPORATION,67066G104,6297034,1174900577,SOLE,
ODDITY TECH LTD,M7518J104,24909,1551831,SOLE,
ON HLDG AG,H5919C104,258374,10942155,SOLE,
OPENLANE INC,48238T109,47742,1374015,SOLE,
OPPENHEIMER HLDGS INC,683797104,16343,1207911,SOLE,
OPPFI INC,68386H103,60986,690971,SOLE,
ORACLE CORP,68389X105,9288638,2612336546,SOLE,
OSCAR HEALTH INC,687793109,21536,407676,SOLE,
PAGAYA TECHNOLOGIES LTD,M7S64L123,75870,2252580,SOLE,
PAYCOM SOFTWARE INC,70432V102,2636423,548745065,SOLE,
PAYPAL HLDGS INC,70450Y103,3815,255830,SOLE,
PDD HOLDINGS INC,722304102,63283,8364114,SOLE,
PELOTON INTERACTIVE INC,70614W100,324372,2919348,SOLE,
PEPSICO INC,713448108,4528,635912,SOLE,
PITNEY BOWES INC,724479100,88476,1009511,SOLE,
PORCH GROUP INC,733245104,217423,3648358,SOLE,
POWELL INDS INC,739128106,23357,7119447,SOLE,
PREFORMED LINE PRODS CO,740444104,5660,1110209,SOLE,
PROCTER AND GAMBLE CO,742718109,4850,745203,SOLE,
PROTAGONIST THERAPEUTICS INC,74366E102,20325,1350190,SOLE,
PURE STORAGE INC,74624M102,5963,499759,SOLE,
PURECYCLE TECHNOLOGIES INC,74623V103,92364,1214587,SOLE,
RAMACO RES INC,75134P600,182332,6051599,SOLE,
RED VIOLET INC,75704L104,30233,1579674,SOLE,
RESOLUTE HLDGS MGMT INC,76134H101,20915,1509017,SOLE,
RIBBON COMMUNICATIONS INC,762544104,87246,331535,SOLE,
RUBRIK INC.,781154109,2998,246586,SOLE,
SALESFORCE INC,79466L302,3752,889335,SOLE,
SAP SE,803054204,344952,92174642,SOLE,
SAVERS VALUE VLG INC,80517M109,13022,172542,SOLE,
SCHOLAR ROCK HLDG CORP,80706P103,18060,672554,SOLE,
SEA LTD,81141R100,70233,12552732,SOLE,
SERVICENOW INC,81762P102,1124076,1034464284,SOLE,
SERVICETITAN INC,81764X103,2242,226061,SOLE,
SES AI CORPORATION,78397Q109,399134,666554,SOLE,
SHOPIFY INC,82509L107,11060906,1643761194,SOLE,
SIONNA THERAPEUTICS INC,829401108,31258,919298,SOLE,
SKYWEST INC,830879102,12199,1227463,SOLE,
SOFI TECHNOLOGIES INC,83406F102,143218,3783820,SOLE,
SPDR S&P 500 ETF TR,78462F103,2507,1669791,SOLE,
SPOTIFY TECHNOLOGY S A,L8681T102,11075,7730097,SOLE,
STARBUCKS CORP,855244109,8881141,751344526,SOLE,
STERLING INFRASTRUCTURE INC,859241101,3273,1111773,SOLE,
STRATASYS LTD,M85548101,52828,591674,SOLE,
STRIDE INC,86333M108,11233,1673043,SOLE,
SWEETGREEN INC,87043Q108,40133,320261,SOLE,
SYMBOTIC INC,87151X101,8385,451952,SOLE,
SYNOPSYS INC,871607107,1044800,515493626,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,177059,49450793,SOLE,
TALEN ENERGY CORP,87422Q109,4032,1715132,SOLE,
TECHNIPFMC PLC,G87110105,50920,2008794,SOLE,
TEMPUS AI INC,88023B103,16845,1359560,SOLE,
TENCENT MUSIC ENTMT GROUP,88034P109,561433,13103846,SOLE,
TESLA INC,88160R101,8590,3820145,SOLE,
THE REAL BROKERAGE INC,75585H206,234626,980737,SOLE,
THE REALREAL INC,88339P101,72088,766295,SOLE,
THERMO FISHER SCIENTIFIC INC,883556102,114513,55541018,SOLE,
THREDUP INC,88556E102,110370,1042997,SOLE,
TRANSMEDICS GROUP INC,89377M109,5690,638418,SOLE,
TWILIO INC,90138F102,3011,301371,SOLE,
UBER TECHNOLOGIES INC,90353T100,4570653,447786864,SOLE,
UNITEDHEALTH GROUP INC,91324P102,1483,511943,SOLE,
UNITY SOFTWARE INC,91332U101,8635,345745,SOLE,
UNIVERSAL TECHNICAL INST INC,913915104,25247,821790,SOLE,
UPWORK INC,91688F104,11384,211401,SOLE,
VANGUARD INDEX FDS,922908736,11625,5575590,SOLE,
VANGUARD INDEX FDS,922908629,8690,2552601,SOLE,
VANGUARD INDEX FDS,922908512,2000,349160,SOLE,
VANGUARD INTL EQUITY INDEX F,922042742,4586,631889,SOLE,
VICTORY CAP HLDGS INC,92645B103,18135,1174423,SOLE,
VISA INC,92826C839,4340224,1481665609,SOLE,
VISTA ENERGY S.A.B. DE C.V.,92837L109,210976,7257574,SOLE,
VISTRA CORP,92840M102,2727,534274,SOLE,
VSE CORP,918284100,34420,5721981,SOLE,
WARBY PARKER INC,93403J106,66730,1840413,SOLE,
WAYFAIR INC,94419L101,29861,2667483,SOLE,
WESTERN ALLIANCE BANCORP,957638109,6652,576861,SOLE,
WILLIS LEASE FIN CORP,970646105,2572,352595,SOLE,
WILLIS TOWERS WATSON PLC LTD,G96629103,219784,75924342,SOLE,
WORKDAY INC,98138H101,1862271,448304542,SOLE,
XERIS BIOPHARMA HOLDINGS INC,98422E103,133191,1084175,SOLE,
XOMETRY INC,98423F109,8290,451556,SOLE,
ZILLOW GROUP INC,98954M200,6539,503830,SOLE,
ZOETIS INC,98978V103,7516911,1099874442,SOLE,
