Company,CUSIP,Shares,Value,Discretion,PutCall
AMAZON COM INC,023135106,2941700,701124778,SOLE,
BLACKROCK INC,09290D101,581700,559339452,SOLE,
CBRE GROUP INC,12504L109,992391,133665144,SOLE,
KKR & CO INC,48251W104,3558200,326571596,SOLE,
LIBERTY LIVE HOLDINGS INC,530909100,785119,79501150,SOLE,
LIBERTY LIVE HOLDINGS INC,530909308,2172388,229491068,SOLE,
LIVE NATION ENTERTAINMENT IN,538034109,302066,55311305,SOLE,
META PLATFORMS INC,30303M102,915674,515790007,SOLE,
MONGODB INC,60937P106,165700,55658630,SOLE,
PAYPAY CORP,70450C101,2154800,30878284,SOLE,
ROBLOX CORP,771049103,3147421,171156754,SOLE,
ROCKET COS INC,77311W101,41668774,656283191,SOLE,
SALESFORCE INC,79466L302,2994509,469119780,SOLE,
SIMPSON MFG INC,829073105,830642,173894903,SOLE,
SPOTIFY TECHNOLOGY S A,L8681T102,526800,241869684,SOLE,
TOAST INC,888787108,14134038,393208937,SOLE,
VISA INC,92826C839,2316250,794682213,SOLE,
WIX COM LTD,M98068105,1099370,47384496,SOLE,
