Company,CUSIP,Shares,Value,Discretion,PutCall
ALIBABA GROUP HLDG LTD,01609W102,825000,120928500,SOLE,
AMAZON COM INC,023135106,2165000,499725300,SOLE,
API GROUP CORP,00187Y100,3000000,114780000,SOLE,
ARS PHARMACEUTICALS INC,82835W108,556237,6480161,SOLE,
AURORA INNOVATION INC,051774115,1835000,413059,SOLE,
AURORA INNOVATION INC,051774107,1032463,3964658,SOLE,
BAUSCH HEALTH COS INC,071734107,350000,2432500,SOLE,
BROOKFIELD CORP,11271J107,6200000,284518000,SOLE,
CAPITAL ONE FINL CORP,14040H105,1100000,266596000,SOLE,
CARPENTER TECHNOLOGY CORP,144285103,785000,247149400,SOLE,
CASEYS GEN STORES INC,147528103,455000,251483050,SOLE,
CHIPOTLE MEXICAN GRILL INC,169656105,4725000,174825000,SOLE,
CLARITEV CORPORATION,62548M209,145000,6198750,SOLE,
COMFORT SYS USA INC,199908104,105000,97995450,SOLE,
CONSTELLATION ENERGY CORP,21037T109,475000,167803250,SOLE,
COSTAR GROUP INC,22160N109,3165000,212814600,SOLE,
CRH PLC,G25508105,2600000,324480000,SOLE,
CSX CORP,126408103,500000,18125000,SOLE,
DANAHER CORPORATION,235851102,600000,137352000,SOLE,
FLYEXCLUSIVE INC,343928115,367499,104664,SOLE,
FLYEXCLUSIVE INC,343928107,1022000,4200420,SOLE,
HERTZ GLOBAL HLDGS INC,42806J148,3970000,10639600,SOLE,
KENVUE INC,49177J102,3250000,56062500,SOLE,
LIVE NATION ENTERTAINMENT IN,538034109,1725000,245812500,SOLE,
LPL FINL HLDGS INC,50212V100,510000,182156700,SOLE,
MASTEC INC,576323109,925000,201067250,SOLE,
MICROSOFT CORP,594918104,925000,447348500,SOLE,
NORFOLK SOUTHN CORP,655844108,975000,281502000,SOLE,
NVIDIA CORPORATION,67066G104,2950000,550175000,SOLE,
PG&E CORP,69331C108,34300000,551201000,SOLE,
PG&E CORP,69331CAL2,10000000,10283406,SOLE,
PG&E CORP,69331C306,140000,5740000,SOLE,
PROGRESSIVE CORP,743315103,220000,50098400,SOLE,
ROCKET COS INC,77311W101,9515000,184210400,SOLE,
SHARKNINJA INC,G8068L108,1200000,134280000,SOLE,
SOMNIGROUP INTERNATIONAL INC,88023U101,3400000,303552000,SOLE,
SPOTIFY TECHNOLOGY S A,L8681T102,100000,58071000,SOLE,
STRATA CRITICAL MEDICAL INC,092667104,5000000,24050000,SOLE,
TAIWAN SEMICONDUCTOR MFG LTD,874039100,425000,129153250,SOLE,
TELEPHONE & DATA SYS INC,879433829,6675000,273675000,SOLE,
THERMO FISHER SCIENTIFIC INC,883556102,50000,28972500,SOLE,
UNION PAC CORP,907818108,1810000,418689200,SOLE,
VISTRA CORP,92840M102,1005000,162136650,SOLE,
WIX COM LTD,M98068105,225000,23375250,SOLE,
